0 393 0 0 0 400 0 0 0 393 0 0 0 400 0 0
0 0 2159 0 0 0 2150 0 0 0 2151 0 0 0 2157 0
0 0 1490 0 3191 1500 0 0 0 0 1500 0 0 1490 0 0
0 2433 3493 0 2433 0 0 0 0 2427 0 0 0 2439 0 0
0 0 0 3159 0 0 2773 0 0 0 0 0 0 0 0 3270
