4095 4095 4095 4095 4095 4095 4095 2353 4095 4095 4095 4095 4095 4095 4095 2345
4095 1156 4095 4095 4095 1171 4095 4095 4095 1156 4095 4095 4095 1171 4095 4095
4095 4095 4095 4095 4095 4095 4095 4095 4095 1752 4095 4095 4095 4095 4095 4095
4095 4095 4095 4095 4095 4095 4095 4095 4095 4095 4095 2957 4095 4095 4095 4095
4095 1678 4095 4095 2370 4095 4095 821 4095 4095 4095 4095 4095 4095 1209 819
